"x" "y" "z"
130.307659 27.17755 -46.348211
134.652059 27.648756 -43.592462
126.076356 21.486079 -51.237168
134.842012 18.197464 -48.457734
133.563206 13.220011 -50.653009
131.047147 8.515456 -52.953767
128.150886 4.124716 -54.839226
139.097213 3.130653 56.459978
136.224453 7.505953 56.609525
137.416716 12.081428 55.712478
134.459428 16.559092 55.009967
136.532607 20.793978 52.807587
136.754056 24.707759 50.901623
137.754492 28.046753 48.529416
136.378156 31.992718 46.077941
138.771697 35.54266 42.202855
136.944926 38.801563 39.499619
138.890903 40.618436 36.437355
135.894168 43.97491 33.251113
138.560031 45.135366 29.622502
138.027148 47.557592 25.382121
138.151601 49.117242 21.344789
137.351992 50.447708 17.7714
141.317223 49.84202 13.89455
135.470765 52.413648 10.639455
138.621933 51.621693 7.386762
137.125833 52.269065 2.240043
138.586389 51.29666 -1.92452
136.052269 51.161334 -8.300137
142.16824 48.369311 -9.252072
135.139023 49.51081 -14.792566
137.936988 47.121691 -17.159288
134.455572 46.154294 -22.097995
134.345164 43.714314 -26.320737
132.253706 41.762301 -30.976425
138.773193 37.420768 -31.721785
137.881092 35.584205 -34.237742
138.061141 32.178544 -37.747248
138.256108 28.433359 -40.906453
140.090826 23.418676 -42.805751
130.882894 22.559257 -48.48029
139.249334 18.557015 -45.821675
138.39898 13.335018 -48.136051
136.599973 8.554833 -50.235076
133.796538 3.972063 -52.311472
144.39964 2.702504 55.118744
141.862014 7.640046 55.339685
143.178419 11.936905 54.187501
140.024637 16.14171 53.779258
142.215069 19.943716 51.66939
142.873727 23.73873 49.511527
142.977848 27.801852 46.992461
141.62319 31.894433 44.403274
145.698887 32.752453 41.962057
143.169759 36.427162 39.510549
143.960824 38.997038 35.85341
141.477516 42.299872 32.495292
148.238104 42.83818 26.635907
143.01151 46.281566 23.309644
145.371959 46.631526 20.243859
143.090836 48.378698 17.174742
146.526054 47.650058 14.113712
142.046549 50.018348 10.829279
144.999848 49.180555 5.921976
143.373198 49.820491 2.141664
143.63696 49.333006 -1.200314
140.630285 49.871187 -5.878002
146.768533 45.624023 -10.638475
137.890243 49.124984 -12.257096
143.272838 45.203906 -16.183993
139.205509 44.792892 -20.606712
138.437902 43.155556 -24.318429
137.193811 40.437671 -28.867483
143.315314 36.37588 -29.708827
145.009169 33.093167 -32.168211
142.749389 31.785568 -35.055226
142.538598 28.479009 -38.015377
143.274111 24.590234 -40.083933
135.718258 23.1204 -45.667968
146.506407 13.890233 -43.225455
142.611651 13.809674 -45.60078
138.708404 3.549765 -49.759636
143.13832 3.180669 -47.349986
151.823414 4.870822 52.489791
147.231586 6.58906 53.7939
151.04862 15.356264 50.388697
145.961211 15.998785 51.964673
147.85602 20.09049 49.635253
148.083718 24.018168 47.399687
152.119088 26.29427 44.289023
147.113786 28.585714 44.768598
150.343463 31.284856 41.042421
148.832678 34.9019 38.271818
147.806458 38.787782 33.919283
146.374488 41.68412 30.342837
154.603499 39.768159 26.77207
149.518182 43.460617 23.696561
149.895172 44.984858 19.154627
151.873289 44.890009 16.094856
151.215456 45.978149 11.75659
146.623884 48.370357 9.106584
148.066559 47.732736 4.154078
149.260067 46.884313 0.180637
151.431176 45.517395 -2.468534
146.236709 47.653882 -4.394443
147.739723 46.392303 -7.034936
143.843423 46.083082 -13.132076
149.874504 42.451836 -14.239588
143.817781 41.192446 -22.64917
146.144687 38.331308 -25.086908
141.900185 39.539371 -26.751958
148.115009 34.67208 -28.055778
149.516309 30.973824 -30.809894
146.877993 28.276405 -35.025644
147.513263 24.306868 -37.677726
150.335793 19.893407 -38.146679
143.09651 19.051805 -43.166076
149.899964 14.815301 -40.702326
149.136417 8.909816 -42.801715
141.281099 8.415506 -47.674308
151.057658 3.228593 -42.466323
157.135193 -0.264186 50.654821
156.396387 5.384383 50.690281
152.964275 9.829584 51.230714
156.931936 11.084277 49.326109
154.315605 16.649681 48.607693
152.960832 21.512692 47.01436
155.208959 26.952181 42.258978
156.07789 30.01028 39.280838
159.490584 30.17203 36.775778
152.72803 34.278994 36.784686
153.138336 36.296832 33.743506
151.520069 39.328739 30.238589
158.652211 38.169972 25.666611
154.117637 42.011423 22.132414
157.148768 41.564753 19.260458
156.357189 42.845827 15.107347
155.575794 43.793678 10.962045
152.223826 45.797021 7.382383
156.75577 43.447307 4.419257
153.788949 44.736301 2.281524
157.44072 42.407896 -1.258829
154.321338 43.278654 -5.114886
152.281788 43.507194 -8.695029
153.533969 41.530451 -11.857497
149.506987 41.337719 -17.093354
149.091268 39.683472 -20.436146
150.824297 36.830303 -23.184252
152.141013 33.373768 -26.3198
156.197041 31.387062 -24.760886
154.078342 29.055429 -29.182155
151.269322 26.939116 -32.943912
151.939009 23.071674 -35.248912
154.807462 17.638218 -35.984665
146.539797 19.746145 -40.73442
157.635309 11.721796 -36.062641
152.681534 9.037149 -40.542
154.577393 2.608433 -40.169294
157.824994 1.174718 -37.800842
164.128168 0.735208 46.586611
160.78994 3.69998 48.620967
161.260779 8.734325 47.669124
158.850855 15.321774 46.903042
161.533681 17.726437 44.404818
156.910836 21.322702 45.053869
160.615386 22.749998 42.200374
161.451788 25.410571 39.799161
164.759122 28.013089 34.70492
159.227748 32.852898 34.028739
162.027121 33.465909 30.640445
157.015082 36.599295 30.323244
163.507665 34.351859 27.22327
160.521266 38.858769 21.9691
168.646918 35.021417 16.595301
162.136051 39.88709 14.259011
162.118323 40.260845 11.21465
157.847925 42.925833 7.717726
163.246249 39.65471 4.460319
160.301282 40.942635 0.755586
164.918756 37.458944 -2.05795
160.289383 39.846618 -4.388845
158.036171 40.169696 -7.719839
155.65995 38.620956 -15.010603
160.232944 35.044533 -15.478935
154.148944 37.614078 -18.469178
159.060279 33.926559 -18.543514
155.1045 34.62981 -21.564506
159.725573 30.728626 -21.648479
157.722752 26.791142 -27.732281
162.138754 22.10517 -27.088645
155.774603 24.132202 -31.321302
164.647763 16.20551 -28.13187
153.612376 14.064782 -38.437252
159.568166 14.68555 -33.591687
156.150023 7.731457 -38.264454
159.597219 5.486809 -35.840616
162.401316 1.449257 -34.026996
168.648523 3.284398 42.783917
163.81936 11.550391 45.376719
169.618583 9.11619 40.641539
166.640242 13.117668 42.517986
165.571117 18.388316 41.225041
168.611437 18.217294 38.578688
169.3545 22.2334 35.01125
165.22649 24.092954 37.745644
170.988408 24.157031 31.336909
166.519111 29.003832 31.659621
168.363607 30.002106 27.961742
170.178711 30.779444 24.026172
165.316133 34.919281 23.664654
166.904523 35.375091 20.154064
173.285801 31.822543 12.186088
168.43196 35.804784 13.326096
168.551253 36.181778 9.581615
164.137703 39.090445 7.843241
169.210607 35.395168 4.700684
166.492333 37.033686 1.636424
170.664184 33.219679 -0.689013
169.722887 32.961202 -4.091168
164.924554 36.085512 -6.115764
158.774884 38.550781 -10.880505
162.712275 34.693375 -12.662302
168.045124 29.938666 -13.034983
165.826456 29.718533 -15.906017
163.947076 29.571315 -18.398584
168.014681 23.973557 -19.665305
160.322195 27.187617 -24.715319
164.724922 22.646219 -24.266086
159.883311 21.00177 -29.816373
171.722967 14.747651 -22.012177
161.834114 15.988242 -30.982983
166.933627 10.625289 -28.435672
164.275146 10.072828 -30.957631
164.91076 3.953007 -31.68686
166.860347 0.387369 -30.095755
175.36135 0.386348 34.342741
171.973802 3.209569 38.759374
174.256813 6.708252 35.167117
175.831871 10.335497 32.076794
177.300968 12.994954 27.981568
172.582441 16.145878 34.564469
174.101666 18.310961 31.113771
175.516729 20.188221 27.025861
177.021262 20.323375 23.242196
172.346299 25.733418 27.396646
174.238433 26.22664 23.01842
176.472162 24.938548 19.079323
172.014515 30.670288 19.751279
177.216278 26.037667 13.803487
174.157919 29.606837 16.236909
176.454662 28.418582 9.425126
179.87881 22.615377 5.729152
172.942438 32.520844 7.103836
176.14668 28.493486 4.37385
174.09252 30.34206 1.842074
177.646942 25.493051 -0.611857
175.097638 27.814335 -3.337466
171.586172 29.976022 -7.038317
164.05409 35.480199 -8.992715
168.8595 31.037708 -9.986799
173.696337 25.323658 -10.7005
172.250836 24.41647 -13.942915
170.355054 23.947369 -16.800482
175.547898 18.546448 -14.97969
164.019966 26.630015 -21.73274
168.90233 19.838887 -22.107919
167.179326 17.06579 -25.48099
175.037154 13.336223 -18.932005
169.867358 12.093768 -25.122984
173.829183 9.05589 -22.202486
171.110278 6.254883 -25.519055
168.600814 5.300035 -28.184872
173.746175 2.6012 -23.375029
182.00729 1.817336 18.701639
179.707876 4.423862 25.490888
177.961043 4.573929 29.358105
182.947533 4.169937 15.035677
184.00958 3.737974 9.938058
180.887274 8.362322 20.750918
179.1258 12.272652 24.06479
181.74174 11.922863 16.512088
184.121736 5.203443 6.557151
179.45745 17.067488 19.912315
182.77629 11.113524 12.201131
179.521259 20.302452 16.190656
180.770133 18.456047 12.328012
182.809734 13.348158 8.077623
184.366752 5.37179 2.591158
179.773806 22.328391 9.242041
181.536447 -15.610928 -4.647009
183.413943 11.322403 1.387337
180.359996 21.009017 2.168594
183.632007 -10.451121 0.725263
181.638397 17.494549 -0.874569
178.860565 21.783051 -4.521198
181.950974 14.26031 -4.198836
175.723005 24.794679 -7.355561
183.847815 7.530548 -2.4227
179.505282 17.931783 -7.884297
177.17192 19.746151 -11.132376
182.016934 10.780682 -7.635866
179.951861 13.419154 -11.204163
172.803694 18.492805 -18.469244
177.999174 13.431443 -14.813265
183.66709 4.362166 -5.672143
181.469318 6.757284 -11.517257
177.588887 8.913035 -17.286925
184.467532 0.665932 -1.490766
180.397798 5.15154 -14.364332
182.960339 1.888831 -8.827735
178.712625 1.26453 -17.366715
43.564362 42.653343 -61.244002
-192.075261 20.291014 25.288014
124.760786 16.675521 -53.52703
108.542054 14.635229 -60.511753
62.264086 6.305297 65.881617
-29.051049 49.705207 -55.753633
-178.259215 6.804605 -30.268456
115.716461 31.809517 -50.108631
-131.32709 14.719814 -52.530811
-33.990673 41.273026 52.201512
-205.424046 5.974726 -3.479049
-85.685001 14.517587 -67.359569
132.906152 48.715471 26.830882
118.302047 56.139793 -16.222244
-76.626676 63.357683 -24.286963
134.125584 2.007259 57.653465
-22.539604 7.842389 -77.573459
11.6073 27.205266 -72.897036
32.547505 60.98293 -41.1647
49.893383 68.406295 11.917656
34.529397 58.198374 -45.154037
59.286576 67.028497 -22.827331
-7.433609 56.24508 39.302253
71.719175 29.682942 -64.733278
-5.52792 23.126282 62.898165
28.111362 54.41765 41.751339
171.571403 12.182488 37.496876
114.268765 57.455131 17.357544
-80.622364 55.800858 30.978449
24.04728 14.599697 -76.223999
-158.696243 19.022692 -38.167605
-104.299237 43.051531 42.355529
104.057041 6.1845 62.23971
52.404933 2.558721 66.057559
-94.480355 -61.160242 12.156545
10.862839 52.588394 -54.11815
-30.893305 44.128641 -60.805717
144.013479 43.043698 -19.135967
-93.226048 43.913101 43.848766
-177.067419 17.780905 37.399612
-20.407484 65.482717 -34.225181
176.193711 4.922201 -20.26341
156.710312 20.045634 -33.276941
10.860967 15.824392 -76.449681
46.337195 57.046107 37.478849
89.752081 49.441556 41.941782
-168.407491 40.775174 -3.42865
-201.815841 9.21218 20.396209
4.351588 39.274218 55.420629
-197.82811 15.98957 21.78151
-32.521085 64.736323 -33.913779
-131.253693 12.332474 54.060068
96.435525 44.033184 46.332608
34.976521 63.417821 -36.70482
-197.034655 22.322068 16.136106
143.063331 44.605589 27.373041
90.139451 49.272411 -43.573439
145.228669 8.405392 -45.385296
85.138897 26.702201 59.432579
-54.912673 15.285637 62.948274
-72.761039 25.119837 58.611965
-9.690439 34.966933 57.439496
14.10654 21.098268 -75.068801
90.270547 26.864689 58.796797
96.180173 59.87877 -24.142225
-17.785596 51.463721 44.209262
105.525879 40.523803 47.345754
-24.006471 59.055364 -45.074773
-128.536771 54.16955 -10.645963
19.423726 14.763011 -76.376032
52.475438 60.057099 32.599698
57.129466 57.855582 -42.322238
161.651502 8.789539 -33.711179
93.152458 62.910724 -16.815479
81.151117 25.432339 -64.594729
133.672091 35.48604 -37.211606
182.759622 14.676888 5.082493
-10.887773 56.706716 -48.985619
36.8629 33.124797 58.655219
104.940541 11.246367 -62.435686
-30.013897 40.878102 52.513436
-3.383546 48.057702 -58.57654
-140.486029 48.927695 -16.258192
-149.884498 23.399845 45.655679
-116.435212 7.202027 57.70756
-167.324582 35.262993 28.042638
-157.507275 2.794958 -43.13371
-31.789572 12.584736 -76.21756
102.784904 43.672961 45.346139
-94.928068 8.220696 -65.558945
-113.785097 52.766564 -28.447513
148.156212 11.176606 52.651103
-207.193966 -6.886792 2.847516
22.576576 66.24999 22.158076
6.486678 44.514291 51.602787
45.642485 36.814376 56.227981
-81.857703 16.90645 60.562895
-115.32057 2.086751 58.15272
-45.986662 46.752383 -56.402833
-85.647865 1.864139 62.141162
55.983958 26.983726 -68.765606
162.45211 38.930705 17.721964
-72.495853 52.810697 -45.343547
11.821426 7.269602 -78.022682
-154.794931 23.091028 44.145485
-134.950076 27.866015 47.146863
-91.240735 51.304696 35.675701
11.035405 6.983842 66.431611
-16.754806 63.306474 27.299752
166.074792 5.71783 44.866596
-118.396337 33.403262 -48.864773
-20.054276 3.220607 -78.112121
-0.246071 21.243354 63.682916
